52335,2013-05-14,118.92,0,1326382264
52334,2013-05-14,119.14,0,1328837175
52333,2013-05-14,118.91,0,1326391224
52332,2013-05-14,119.17,0,1329242385
52331,2013-05-14,119.33,0,1331111340
52330,2013-05-14,119.41,0,1331979625
52329,2013-05-14,119.3,0,1330766909
52328,2013-05-14,119.05,0,1327938271
52327,2013-05-14,118.9,0,1326311099
52326,2013-05-14,118.32,0,1319922169
52325,2013-05-14,113.67,0,1267971974
52324,2013-05-14,114.62,0,1278614918
52323,2013-05-14,113.9,0,1270603674
52322,2013-05-14,111.56,0,1244576380
52321,2013-05-15,107.55,0,1199867244
52320,2013-05-15,107.89,0,1203627229
52319,2013-05-15,106.7,0,1190380529
52318,2013-05-15,106.74,0,1190854722
52317,2013-05-15,106.5,0,1188171533
52316,2013-05-15,109.84,0,1225392522
52315,2013-05-15,113.14,0,1262275802
52314,2013-05-15,113.27,0,1263803538
52313,2013-05-15,112.41,0,1254161764
52312,2013-05-15,112.87,0,1259274863
52311,2013-05-15,113.56,0,1267061665
52310,2013-05-15,112.77,0,1258231372
52309,2013-05-15,112.98,0,1260639855
52308,2013-05-15,113.26,0,1263754914
52307,2013-05-15,113.7,0,1268687222
52306,2013-05-15,114.7,0,1279838213
52305,2013-05-15,114.5,0,1277589935
52304,2013-05-15,114.65,0,1279291297
52303,2013-05-15,113.72,0,1268915564
52302,2013-05-15,112.74,0,1258040524
52301,2013-05-15,113.16,0,1262788924
52300,2013-05-15,114.51,0,1277760210
52299,2013-05-15,113.84,0,1270318490
52298,2013-05-15,114.37,0,1276290283
52297,2013-05-16,114.82,0,1281328675
52296,2013-05-16,114.67,0,1279719906
52295,2013-05-16,114.95,0,1282837125
52294,2013-05-16,115.65,0,1290683519
52293,2013-05-16,114.96,0,1282936021
52292,2013-05-16,114.2,0,1274538932
52291,2013-05-16,113.61,0,1267903429
52290,2013-05-16,113.56,0,1267359968
52289,2013-05-16,113.65,0,1268405754
52288,2013-05-16,114.1,0,1273476109
52287,2013-05-16,114.2,0,1274579664
52286,2013-05-16,114.22,0,1274821186
52285,2013-05-16,114.24,0,1275048541
52284,2013-05-16,114.66,0,1279782158
52283,2013-05-16,115.49,0,1289038420
52282,2013-05-16,115.15,0,1285304271
52281,2013-05-16,114.58,0,1278995883
52280,2013-05-16,115.08,0,1284543802
52279,2013-05-16,115.31,0,1287159942
52278,2013-05-16,115.04,0,1284073563
52277,2013-05-16,115.31,0,1287138521
52276,2013-05-16,116.2,0,1297153582
52275,2013-05-16,116.83,0,1304167240
52274,2013-05-16,117.58,0,1312520197
52273,2013-05-17,118.07,0,1318026800
52272,2013-05-17,118.11,0,1318474299
52271,2013-05-17,117.69,0,1313862747
52270,2013-05-17,117.06,0,1306867143
52269,2013-05-17,117.53,0,1312055021
52268,2013-05-17,117.28,0,1309349806
52267,2013-05-17,117.61,0,1313051469
52266,2013-05-17,116.99,0,1306065904
52265,2013-05-17,117.05,0,1306786986
52264,2013-05-17,117.26,0,1309168516
52263,2013-05-17,118.13,0,1318925099
52262,2013-05-17,118.53,0,1323377952
52261,2013-05-17,119.01,0,1328759725
52260,2013-05-17,119.15,0,1330343162
52259,2013-05-17,118.48,0,1322943888
52258,2013-05-17,118.73,0,1325700469
52257,2013-05-17,120.66,0,1347234325
52256,2013-05-17,122.79,0,1371079110
52255,2013-05-17,123.39,0,1377839994
52254,2013-05-17,123.74,0,1381715575
52253,2013-05-17,123.24,0,1376131855
52252,2013-05-17,123.14,0,1375050155
52251,2013-05-17,122.4,0,1366860874
52250,2013-05-17,123.25,0,1376338660
52249,2013-05-18,123.41,0,1378179122
52248,2013-05-18,123.2,0,1375837797
52247,2013-05-18,124.36,0,1388734530
52246,2013-05-18,124.82,0,1393973137
52245,2013-05-18,124.68,0,1392416335
52244,2013-05-18,124.09,0,1385815197
52243,2013-05-18,123.46,0,1378831368
52242,2013-05-18,123.19,0,1375797831
52241,2013-05-18,123.26,0,1376634054
52240,2013-05-18,122.93,0,1372976289
52239,2013-05-18,123.35,0,1377681702
52238,2013-05-18,123.38,0,1377958366
52237,2013-05-18,123.17,0,1375616262
52236,2013-05-18,123.35,0,1377685417
52235,2013-05-18,123,0,1373786203
52234,2013-05-18,122.72,0,1370681994
52233,2013-05-18,122.87,0,1372407962
52232,2013-05-18,122.93,0,1373138021
52231,2013-05-18,123.7,0,1381701339
52230,2013-05-18,123.72,0,1381994215
52229,2013-05-18,123.53,0,1379851582
52228,2013-05-18,123.79,0,1382770726
52227,2013-05-18,123.46,0,1379128430
52226,2013-05-18,123.36,0,1378059583
52225,2013-05-19,123.59,0,1380563303
52224,2013-05-19,123.29,0,1377341126
52223,2013-05-19,123.58,0,1380562296
52222,2013-05-19,123.34,0,1377906874
52221,2013-05-19,123.3,0,1377506366
52220,2013-05-19,123.08,0,1375010194
52219,2013-05-19,122.8,0,1371903527
52218,2013-05-19,122.7,0,1370869776
52217,2013-05-19,122.87,0,1372763215
52216,2013-05-19,122.81,0,1372097310
52215,2013-05-19,122.68,0,1370629811
52214,2013-05-19,123.14,0,1375862989
52213,2013-05-19,123.6,0,1380928353
52212,2013-05-19,122.98,0,1374054453
52211,2013-05-19,122.82,0,1372292428
52210,2013-05-19,122.87,0,1372854955
52209,2013-05-19,121.44,0,1356928796
52208,2013-05-19,120.75,0,1349218454
52207,2013-05-19,120.63,0,1347879702
52206,2013-05-19,120.89,0,1350787717
52205,2013-05-19,121.33,0,1355778211
52204,2013-05-19,121.46,0,1357287440
52203,2013-05-19,122.11,0,1364487216
52202,2013-05-19,122.29,0,1366579702
52201,2013-05-20,122.62,0,1370279141
52200,2013-05-20,122.52,0,1369155910
52199,2013-05-20,122.25,0,1366137951
52198,2013-05-20,122.14,0,1364907946
52197,2013-05-20,121.09,0,1353251790
52196,2013-05-20,121.94,0,1362792897
52195,2013-05-20,122.82,0,1372643774
52194,2013-05-20,122.73,0,1371567874
52193,2013-05-20,122.6,0,1370210581
52192,2013-05-20,122.69,0,1371223421
52191,2013-05-20,122.47,0,1368758517
52190,2013-05-20,122.64,0,1370642463
52189,2013-05-20,122.32,0,1367107314
52188,2013-05-20,122.65,0,1370755980
52187,2013-05-20,122.77,0,1372155530
52186,2013-05-20,122.51,0,1369294458
52185,2013-05-20,122.51,0,1369229428
52184,2013-05-20,122.62,0,1370496805
52183,2013-05-20,122.76,0,1372070072
52182,2013-05-20,122.56,0,1369854893
52181,2013-05-20,122.65,0,1370910190
52180,2013-05-20,122.5,0,1369270714
52179,2013-05-20,121.68,0,1360146652
52178,2013-05-20,122.18,0,1365663399
52177,2013-05-21,122.48,0,1369033632
52176,2013-05-21,122.45,0,1368765775
52175,2013-05-21,122.65,0,1371066886
52174,2013-05-21,122.69,0,1371512334
52173,2013-05-21,122.41,0,1368321608
52172,2013-05-21,122.38,0,1368066783
52171,2013-05-21,122.07,0,1364622985
52170,2013-05-21,122.29,0,1367091635
52169,2013-05-21,121.86,0,1362285102
52168,2013-05-21,122.03,0,1364189408
52167,2013-05-21,122.11,0,1365097677
52166,2013-05-21,122.12,0,1365326714
